"dragforce:0","dragforce:1","dragforce:2","f:0","f:1","f:2","v:0","v:1","v:2","c_peng","type","id","c_keng","Points:0","Points:1","Points:2"
-3.027e-05,-0.00035273,-8.2112e-05,-0.0022243,0.0030109,6.8023e-06,-1.657e-05,1.9005e-05,3.5451e-08,0,1,631,2.2014e-10,138.3,117.33,0.53972
-3.2887e-05,-0.00035732,-7.3428e-05,0.00070088,-0.0024618,-8.5399e-06,-3.406e-05,5.0485e-05,1.3787e-07,0,1,1833,1.2843e-09,139.68,116.18,0.53972
-3.1559e-05,-0.00035479,-7.7959e-05,-4.5691e-05,-7.5905e-06,-5.7174e-07,-6.6346e-05,5.4395e-05,8.328e-08,0,1,2460,2.5489e-09,139.38,117.23,0.53972
-0.00056731,-9.7159e-05,-0.00027947,-0.00026252,0.00081965,5.1478e-06,-8.1238e-05,-4.3684e-06,-1.5933e-07,0,1,2392,2.2919e-09,140.62,115.64,0.53972
-0.00056848,-0.00010135,-0.00027421,-0.00083139,0.0017694,5.5654e-06,-1.6331e-05,4.9623e-05,1.8398e-07,0,1,2378,9.4507e-10,140.44,116.97,0.53972
-0.00056902,-0.00010326,-0.00027176,-0.00048438,-0.0032433,-1.1561e-05,-1.1421e-05,-2.4351e-05,-1.5737e-07,0,1,364,2.5051e-10,142.39,116.05,0.53972
-0.00056732,-9.7187e-05,-0.00027941,0.00056114,0.0003458,4.3113e-06,-8.8295e-05,-6.7341e-06,-1.7963e-07,0,1,2276,2.7153e-09,142,117.31,0.53972
-0.00056807,-9.9893e-05,-0.00027605,-2.0735e-05,0.00052382,2.978e-06,-1.558e-05,9.3269e-06,-6.8138e-09,0,1,625,1.1418e-10,141.37,116.41,0.53972
-0.00056622,-9.3363e-05,-0.0002844,3.5624e-05,0.0033319,1.5694e-05,6.6514e-06,-2.8954e-05,-1.6502e-07,0,1,99,3.0563e-10,143.37,116.53,0.53972
-0.00057145,-0.00010831,-0.00025813,0.005338,-0.0018968,1.5235e-06,-0.0039193,0.0011861,-4.3492e-08,0,1,223,5.8063e-06,144.97,115.64,0.53972
-0.00056837,-0.00010096,-0.00027472,0.0030418,-0.0013978,-1.1127e-06,6.8429e-05,-2.1284e-05,-4.1367e-08,0,1,362,1.7784e-09,143.88,115.57,0.53972
-0.00056549,-9.0733e-05,-0.00028768,0.0013955,0.0015778,1.2248e-05,-3.5606e-05,-7.9825e-05,-4.6233e-07,0,1,751,2.6456e-09,144.94,116.72,0.53972
-0.00056625,-9.3444e-05,-0.00028429,0.0012054,0.002592,1.431e-05,2.2409e-05,-4.0482e-05,-1.9933e-07,0,1,872,7.4139e-10,144.09,117.38,0.53972
2.4639e-07,3.4729e-06,-4.5332e-06,-0.0045522,0.0002526,-3.1017e-07,6.7145e-05,-4.0636e-06,3.4379e-09,0,1,2416,1.5669e-09,146.49,115.42,0.53972
9.9132e-08,1.3973e-06,-1.8238e-06,0.0034582,-0.0011357,-4.1134e-06,-7.5451e-05,1.8507e-05,6.4089e-08,0,1,725,2.09e-09,146,116.4,0.53972
2.3185e-07,3.268e-06,-4.2657e-06,0.0017296,-0.00064719,-1.9055e-06,2.5334e-06,-5.7309e-06,-2.5793e-08,0,1,2038,1.3596e-11,146.98,116.93,0.53972
2.0517e-07,2.8919e-06,-3.7748e-06,0.0037482,0.00017047,1.0278e-06,4.7405e-05,1.5582e-05,8.9886e-08,0,1,2020,8.6226e-10,147.53,116,0.53972
6.485e-07,9.1404e-06,-1.1931e-05,0.0024851,0.0013722,8.0393e-06,-7.7596e-05,-4.0231e-05,-2.2064e-07,0,1,9,2.6455e-09,148.38,115.32,0.53972
2.2943e-07,3.2338e-06,-4.2211e-06,3.0495e-05,-0.00025304,-8.105e-07,2.8048e-06,1.8282e-07,-3.9968e-09,0,1,756,2.7357e-12,149.32,115.85,0.53972
2.2227e-07,3.1328e-06,-4.0893e-06,0.0048531,-0.0006631,-1.3085e-06,-5.8618e-05,4.6124e-06,2.6146e-09,0,1,643,1.1972e-09,148.47,116.54,0.53972
3.488e-07,4.9163e-06,-6.4173e-06,0.001441,0.0015263,6.0151e-06,-1.1539e-07,1.4673e-05,6.7793e-08,0,1,761,7.4562e-11,149.8,116.84,0.53972
5.3956e-06,1.0924e-05,-2.4572e-06,-0.00018908,-7.3037e-05,-3.9423e-07,-2.3932e-06,-1.0395e-06,-6.4417e-09,0,1,1578,2.3575e-12,120.52,119.07,0.53972
5.8272e-06,1.1798e-05,-2.6538e-06,0.0039699,-0.0019304,1.2871e-07,5.9144e-05,-3.0418e-05,-4.3363e-09,0,1,1340,1.5317e-09,121.92,118.41,0.53972
5.6352e-06,1.1409e-05,-2.5663e-06,-0.0019641,0.00098399,4.7963e-08,8.0785e-05,-4.018e-05,-9.8793e-10,0,1,1392,2.819e-09,123.27,117.63,0.53972
5.4621e-06,1.1058e-05,-2.4875e-06,0.0024103,-0.0012066,-5.4088e-08,-7.5899e-05,3.7747e-05,9.2516e-10,0,1,734,2.4882e-09,123.67,118.84,0.53972
4.3253e-06,8.7569e-06,-1.9698e-06,-0.00037416,-9.9257e-05,-9.3559e-07,-9.2952e-06,6.9408e-06,8.7676e-09,0,1,1550,4.6601e-11,124.35,117.4,0.53972
3.7343e-06,6.3271e-06,-4.564e-06,-0.0043082,0.0036277,3.8415e-06,1.8897e-05,6.7669e-06,8.8925e-08,0,1,926,1.3952e-10,125.88,117.53,0.53972
8.0635e-07,1.3662e-06,-9.855e-07,2.2364e-05,-0.00051043,-3.0618e-06,8.5791e-05,-2.8152e-05,1.1473e-07,0,1,1786,2.8231e-09,125.06,118.23,0.53972
7.8133e-07,1.3238e-06,-9.5492e-07,0.00040901,0.00061794,1.6267e-06,2.2716e-05,3.6583e-05,2.521e-07,0,1,353,6.4215e-10,126.03,119.12,0.53972
5.6524e-06,1.1444e-05,-2.5742e-06,-0.0052363,0.0026286,1.2089e-07,2.8177e-05,-1.3739e-05,5.9023e-10,0,1,12,3.403e-10,124.96,119.32,0.53972
1.285e-06,2.1772e-06,-1.5705e-06,-0.00028064,-0.00068067,-3.9763e-06,3.6987e-05,-1.2245e-05,5.0132e-08,0,1,730,5.2564e-10,126.68,118.25,0.53972
1.301e-06,2.2043e-06,-1.59e-06,-0.0002692,-0.00066451,-3.9242e-06,3.7214e-05,-1.2125e-05,5.1116e-08,0,1,2223,5.3048e-10,127.75,118.43,0.53972
1.5736e-06,2.6662e-06,-1.9232e-06,-0.00089935,-0.00011129,-3.1716e-06,3.3303e-05,-9.5703e-06,5.2079e-08,0,1,1452,4.1577e-10,127.09,119.31,0.53972
2.6605e-06,4.5077e-06,-3.2516e-06,-0.00060974,0.00033624,-4.8587e-07,1.2892e-05,1.4196e-06,4.5656e-08,0,1,98,5.825e-11,128.16,119.44,0.53972
3.8964e-06,6.6018e-06,-4.7621e-06,-0.0028634,0.0015586,-2.1664e-07,-7.5571e-05,3.6184e-05,-4.2522e-08,0,1,2413,2.431e-09,129.09,117.41,0.53972
1.3112e-06,2.2216e-06,-1.6026e-06,-0.00026233,-0.00065553,-3.8817e-06,3.7334e-05,-1.2061e-05,5.1756e-08,0,1,1004,5.3303e-10,128.82,118.54,0.53972
2.6378e-06,4.4693e-06,-3.2239e-06,-0.0006177,0.00033446,-5.5465e-07,1.2727e-05,1.6681e-06,4.5881e-08,0,1,1874,5.7055e-11,129.24,119.56,0.53972
2.5935e-06,4.3943e-06,-3.1698e-06,-0.00063918,0.00032808,-4.7638e-07,1.2263e-05,2.1058e-06,4.4453e-08,0,1,749,5.3614e-11,129.89,118.7,0.53972
1.5713e-06,4.5814e-06,-3.9588e-06,-0.00066499,0.00031988,5.9613e-09,1.1747e-05,2.6447e-06,3.9265e-08,0,1,1441,5.0205e-11,130.71,118,0.53972
1.2017e-06,3.504e-06,-3.0277e-06,0.0033492,-0.0016968,-2.6326e-06,-6.8866e-05,2.6236e-05,1.5063e-08,0,1,2257,1.8806e-09,131.87,118.19,0.53972
1.7225e-06,5.0225e-06,-4.3399e-06,0.0018343,-0.00076866,-5.7113e-07,-6.9486e-05,2.2273e-05,-8.2513e-09,0,1,222,1.8437e-09,132.57,119.02,0.53972
1.4801e-06,4.3157e-06,-3.7291e-06,-0.00086914,0.00013836,-9.0139e-07,-2.4024e-05,1.2033e-05,2.0838e-08,0,1,2339,2.5e-10,131.14,118.99,0.53972
1.5051e-06,4.3886e-06,-3.7921e-06,-0.00080812,0.00035368,-7.6581e-09,9.1164e-06,4.8142e-06,4.297e-08,0,1,1532,3.6805e-11,133.19,118.14,0.53972
1.4921e-06,4.3506e-06,-3.7593e-06,-0.0008897,0.00038472,-1.0211e-08,7.994e-06,5.5721e-06,4.4736e-08,0,1,13,3.2881e-11,133.65,119.11,0.53972
-3.1018e-05,-0.00035399,-7.9659e-05,1.4884e-05,-0.00012986,-1.3638e-07,-6.3107e-06,2.4629e-06,-1.101e-08,0,1,1773,1.5891e-11,135.63,118.31,0.53972
-3.0945e-05,-0.00035424,-7.9672e-05,-0.0026986,0.0010934,-5.0204e-07,4.6469e-05,-2.6488e-05,-2.2362e-08,0,1,366,9.9069e-10,137.16,117.99,0.53972
-3.0273e-05,-0.00035273,-8.2104e-05,-0.0022341,0.0030159,6.8046e-06,-1.6774e-05,1.9222e-05,3.595e-08,0,1,103,2.2538e-10,138.27,118.41,0.53972
-0.00056817,-0.00010022,-0.00027558,-0.0010284,0.00026241,1.0225e-06,-7.8518e-05,2.0748e-05,-3.4241e-08,0,1,499,2.2839e-09,141.13,118.18,0.53972
-0.00056823,-0.00010046,-0.00027533,0.00045326,-0.0002245,6.9216e-07,-1.4553e-06,7.0966e-07,-2.8617e-08,0,1,17,9.0806e-13,140.37,119.47,0.53972
-3.1023e-05,-0.000354,-7.9647e-05,0.0013937,-0.0008405,-2.1312e-07,2.008e-05,-1.1019e-05,-1.2482e-08,0,1,1701,1.8166e-10,139.97,118.29,0.53972
-0.00056773,-9.8715e-05,-0.00027758,0.00078165,0.00075955,5.075e-06,2.9409e-05,-1.0198e-05,-4.1395e-08,0,1,522,3.3552e-10,143.04,117.63,0.53972
-0.00056823,-0.00010046,-0.00027533,0.00045285,-0.00022449,6.5406e-07,-1.4217e-06,6.9857e-07,-2.8685e-08,0,1,636,8.6921e-13,141.44,119.32,0.53972
-0.00056818,-0.00010027,-0.00027553,-0.00083299,0.00019399,9.5305e-07,-6.5337e-05,1.7372e-05,-3.3036e-08,0,1,2289,1.5828e-09,143.16,119.56,0.53972
-0.00056821,-0.00010034,-0.00027541,0.0023746,-0.00068158,9.1909e-07,-3.6002e-05,1.08e-05,-2.5893e-08,0,1,367,4.8921e-10,143.9,118.76,0.53972
2.8963e-07,4.0823e-06,-5.3286e-06,-0.0021996,0.00094616,2.8265e-06,-9.027e-05,1.5872e-05,4.4155e-08,0,1,2032,2.9089e-09,145.74,117.45,0.53972
2.3185e-07,3.2679e-06,-4.2657e-06,0.0017296,-0.0006472,-1.9056e-06,2.5334e-06,-5.7309e-06,-2.5793e-08,0,1,757,1.3596e-11,146.7,117.97,0.53972
3.9049e-07,5.5038e-06,-7.1842e-06,0.00059521,0.00070057,3.4414e-06,-3.9505e-05,-8.4656e-06,-5.4856e-08,0,1,992,5.6523e-10,147.38,118.8,0.53972
-1.6688e-07,-2.3521e-06,3.0703e-06,-5.1401e-05,-0.00077776,-5.7854e-06,-1.1842e-06,6.7611e-05,3.2368e-07,0,1,2387,1.5834e-09,145.76,118.53,0.53972
2.6321e-07,3.7099e-06,-4.8426e-06,-0.0019533,0.00014404,6.3773e-08,-5.9163e-05,3.1183e-06,-5.1449e-09,0,1,1214,1.2154e-09,148.96,117.51,0.53972
2.8393e-07,4.002e-06,-5.2238e-06,-0.00034644,0.0012836,4.3146e-06,2.0266e-07,1.9972e-05,9.373e-08,0,1,224,1.3814e-10,147.88,117.53,0.53972
2.8933e-07,4.0781e-06,-5.3232e-06,0.0002566,0.00012998,7.2814e-07,-9.8674e-05,3.6573e-06,-1.6156e-08,0,1,642,3.3762e-09,148.43,118.46,0.53972
1.5102e-07,2.1285e-06,-2.7784e-06,0.00094735,-0.00026102,-1.4211e-06,2.5777e-06,1.6733e-05,8.2345e-08,0,1,14,9.9264e-11,149.77,118.22,0.53972
1.4553e-07,2.0513e-06,-2.6776e-06,-2.7234e-05,-0.0016485,-6.2396e-06,-1.1251e-06,-1.1109e-05,-5.1154e-08,0,1,2246,4.3171e-11,148.49,119.54,0.53972
3.9194e-07,5.5244e-06,-7.211e-06,0.0011711,5.4529e-05,1.4775e-06,2.7969e-05,-2.5671e-05,-1.1335e-07,0,1,2293,4.9909e-10,149.54,119.27,0.53972
1.1377e-05,5.6367e-06,-2.5947e-06,0.0011718,-0.0023279,6.0785e-08,-4.0325e-05,8.0956e-05,-7.7413e-10,0,1,2351,2.8326e-09,118.45,121.17,0.53972
3.3318e-06,6.7455e-06,-1.5173e-06,-0.0017443,0.002109,2.6035e-06,-5.066e-05,6.4506e-05,1.3957e-07,0,1,1332,2.3296e-09,121.41,119.69,0.53972
8.764e-05,8.8165e-05,-7.9997e-05,0.0046078,-0.0041163,-3.8123e-07,-0.0093811,0.0087259,1.1084e-08,0,1,875,5.6841e-05,120.55,120.46,0.53972
0.0003559,0.00035803,-0.00032486,0.0049415,-0.0037768,-9.2284e-07,-0.027551,0.024843,2.6874e-08,0,1,1142,0.00047657,121.17,121.35,0.53972
8.5026e-05,8.5536e-05,-7.7611e-05,0.0045402,-0.0041876,-2.4932e-07,-0.016687,0.016005,7.2666e-09,0,1,2272,0.00018512,122.13,120.51,0.53972
4.1611e-06,4.186e-06,-3.7982e-06,-0.00055418,0.00047319,-3.2258e-07,7.1147e-05,-6.8879e-05,7.4694e-09,0,1,2447,3.3957e-09,122.94,121.43,0.53972
5.5569e-06,1.125e-05,-2.5307e-06,-0.0047581,0.0021913,-3.9296e-07,2.6198e-05,-1.6166e-05,-1.1468e-08,0,1,1655,3.2816e-10,123.74,119.98,0.53972
5.1487e-06,5.1796e-06,-4.6997e-06,0.0002526,0.0004995,2.3268e-06,4.3353e-05,-3.6149e-05,2.7003e-08,0,1,622,1.1033e-09,124.01,121.18,0.53972
2.8535e-06,3.6574e-06,-6.7832e-06,-0.0031594,0.003938,4.5654e-06,-8.8825e-07,1.2167e-05,4.3719e-08,0,1,1043,5.1536e-11,125.25,120.41,0.53972
1.067e-06,1.3677e-06,-2.5366e-06,0.0014933,-0.0020895,-3.6796e-06,-5.9014e-05,6.4109e-05,7.2563e-08,0,1,1847,2.6292e-09,125.02,121.6,0.53972
1.6257e-06,2.0838e-06,-3.8646e-06,0.00048173,-0.00088543,-2.0066e-06,-1.9035e-05,2.4141e-05,3.7353e-08,0,1,760,3.2728e-10,126.03,121.18,0.53972
4.05e-06,5.191e-06,-9.6275e-06,-0.0010342,0.00051347,9.6774e-07,-6.9436e-05,-6.3683e-06,-2.3924e-07,0,1,877,1.6836e-09,126.44,120.18,0.53972
7.3879e-07,9.4694e-07,-1.7562e-06,0.0010783,-0.00025537,8.1588e-08,2.6941e-05,3.7365e-05,2.3039e-07,0,1,862,7.3482e-10,127.51,120.31,0.53972
5.3337e-07,6.8364e-07,-1.2679e-06,0.00046224,-1.287e-05,-7.6512e-07,3.0829e-05,3.5845e-05,2.3661e-07,0,1,1313,7.7406e-10,127.9,121.32,0.53972
1.4801e-06,4.3157e-06,-3.7291e-06,-0.00086914,0.00013836,-9.014e-07,-2.4024e-05,1.2033e-05,2.0838e-08,0,1,2288,2.5001e-10,130.33,119.71,0.53972
2.0122e-06,2.5792e-06,-4.7834e-06,-0.0036579,0.00035861,-6.9944e-06,-4.4368e-05,-7.7228e-06,-1.6467e-07,0,1,345,7.0231e-10,128.58,120.46,0.53972
1.7889e-06,2.2929e-06,-4.2525e-06,-0.0006094,0.00033294,-7.6436e-07,1.2968e-05,1.5429e-06,4.5811e-08,0,1,231,5.9063e-11,129.66,120.56,0.53972
2.5692e-05,4.8402e-05,3.1508e-05,-0.0010909,0.00015361,1.3751e-06,-5.6693e-05,-3.8484e-05,-3.1434e-07,0,1,232,1.6259e-09,130.13,121.53,0.53972
2.436e-05,4.6013e-05,3.5064e-05,0.0013232,0.0003849,4.5285e-06,-1.0129e-05,1.068e-05,6.7021e-10,0,1,1918,7.502e-11,131.45,120.03,0.53972
1.4847e-06,4.329e-06,-3.7407e-06,-0.00094828,0.00041324,-4.5551e-08,7.1885e-06,6.195e-06,4.532e-08,0,1,229,3.1184e-11,134.51,119.75,0.53972
-5.3967e-05,-0.00017944,-8.2755e-05,-0.00099773,0.0004355,7.2189e-07,6.7314e-06,6.5941e-06,1.0826e-08,0,1,512,3.0748e-11,135.15,120.63,0.53972
-3.1107e-05,-0.00035376,-7.9602e-05,0.0038739,-0.0020632,-1.9874e-07,-4.0756e-05,2.0005e-05,-9.2702e-09,0,1,371,7.1378e-10,137.02,119.9,0.53972
-5.3798e-05,-0.00017907,-8.3473e-05,0.00034202,-0.00016763,8.1491e-07,1.3228e-05,-7.1794e-06,-3.1296e-08,0,1,2334,7.8444e-11,138.39,120.52,0.53972
-5.381e-05,-0.00017913,-8.3318e-05,0.00045387,-0.00022842,6.7575e-07,-1.5118e-06,7.5844e-07,-2.4519e-08,0,1,376,9.9083e-13,139.73,120.35,0.53972
-0.00030476,-6.0596e-05,0.0001175,0.00013966,-0.00015077,5.2123e-07,5.9751e-05,-1.5928e-05,-2.3371e-08,0,1,637,1.3242e-09,142.18,120.15,0.53972
-0.0003047,-6.0517e-05,0.00011739,-0.00033625,7.8776e-05,7.7963e-07,6.6219e-06,-9.0777e-07,-2.2503e-08,0,1,1137,1.547e-11,144.61,120.21,0.53972
2.5285e-07,3.5639e-06,-4.652e-06,-0.0049082,0.00031853,-1.2861e-07,1.5553e-05,-8.5492e-07,1.2362e-09,0,1,2138,8.4023e-11,146.08,119.65,0.53972
0.00011451,0.0010306,-0.0027397,0.0059948,0.0029528,-2.3755e-06,-0.064629,-0.021127,6.9688e-08,0,1,507,0.001601,147.26,120.99,0.53972
-1.863e-05,-0.00016767,0.00044572,0.0058337,-0.0021238,9.5213e-07,-0.020864,0.0069738,-2.7953e-08,0,1,2318,0.00016758,148.34,121.42,0.53972
1.1206e-05,5.5519e-06,-2.5557e-06,0.00028362,-0.00056817,5.7058e-09,-3.8637e-07,8.1141e-07,5.5171e-11,0,1,874,2.7968e-13,116.16,123.31,0.53972
1.1202e-05,5.5504e-06,-2.555e-06,-0.0025233,0.0050652,-3.2389e-08,-1.7916e-05,3.5575e-05,-1.0106e-09,0,1,2377,5.4939e-10,116.46,122.04,0.53972
1.1332e-05,5.6145e-06,-2.5845e-06,-0.0002616,0.00054335,3.0677e-08,-3.745e-05,7.501e-05,-1.0153e-09,0,1,972,2.434e-09,117.31,123.54,0.53972
1.103e-05,5.4649e-06,-2.5157e-06,-0.0018911,0.003773,-6.7484e-08,3.2412e-05,-6.5195e-05,4.1694e-10,0,1,1109,1.8356e-09,117.59,122.47,0.53972
0.011146,0.0055225,-0.0025421,0.016291,0.0020893,-1.3833e-05,-0.033613,0.022429,3.8312e-07,0,1,1020,0.00056545,118.95,122.42,0.53972
1.1374e-05,5.6355e-06,-2.5942e-06,0.00057959,-0.0011395,5.2291e-08,-4.354e-05,8.7323e-05,-9.8631e-10,0,1,2153,3.297e-09,118.4,123.52,0.53972
1.1203e-05,5.5507e-06,-2.5552e-06,0.0025848,-0.0051872,3.5811e-08,1.545e-05,-3.0625e-05,9.6403e-10,0,1,1690,4.0745e-10,119.55,123.68,0.53972
-0.0057293,-0.0028387,0.0013067,-0.0047581,-0.008928,7.6408e-06,-0.0055062,0.034518,-2.047e-07,0,1,1794,0.0004231,119.97,122.01,0.53972
1.2449e-05,1.2524e-05,-1.1363e-05,-0.00096262,0.0038505,1.0991e-05,2.4393e-05,-5.9379e-05,-1.4455e-07,0,1,2397,1.427e-09,120.91,122.59,0.53972
0.00023858,0.00024001,-0.00021778,0.00067614,-0.0073769,4.5497e-05,0.00012951,-0.0021198,-1.773e-06,0,1,2321,1.5619e-06,120.94,123.67,0.53972
5.7683e-08,5.8029e-08,-5.2652e-08,0.00093693,0.0014027,4.7362e-06,4.2379e-05,5.5872e-05,3.9096e-07,0,1,1465,1.7029e-09,121.91,122.14,0.53972
6.4456e-06,6.4842e-06,-5.8835e-06,-0.00099783,0.0015454,2.2803e-06,5.9928e-05,-7.1685e-05,-4.9344e-08,0,1,1442,3.0231e-09,121.93,123.22,0.53972
8.2601e-06,8.3096e-06,-7.5397e-06,-0.0018471,0.0050312,1.0224e-05,1.6268e-06,1.8093e-05,7.5449e-08,0,1,261,1.1427e-10,122.85,123.8,0.53972
5.1509e-06,5.1818e-06,-4.7017e-06,-0.0038161,0.0045547,2.3584e-06,1.4471e-06,5.6988e-06,2.7798e-08,0,1,230,1.1972e-11,122.88,122.61,0.53972
2.6457e-06,2.6615e-06,-2.4149e-06,0.0018565,-0.0026558,-2.9155e-06,-5.2397e-05,5.6894e-05,2.0287e-08,0,1,498,2.0716e-09,123.82,123.33,0.53972
5.1487e-06,5.1796e-06,-4.6997e-06,0.0002526,0.00049951,2.3268e-06,4.3353e-05,-3.6149e-05,2.7003e-08,0,1,16,1.1033e-09,123.93,122.25,0.53972
4.6427e-06,4.6706e-06,-4.2378e-06,0.003139,-0.0020346,3.0521e-06,1.5616e-05,4.0329e-06,7.7277e-08,0,1,767,9.0082e-11,124.81,123.8,0.53972
5.8646e-06,7.5169e-06,-1.3941e-05,0.0022586,0.0014941,1.2354e-05,-3.7996e-05,-1.5259e-05,-1.8143e-07,0,1,634,5.8056e-10,125.88,122.25,0.53972
6.4441e-06,6.4828e-06,-5.8821e-06,-5.5235e-05,0.0018018,5.5552e-06,1.0967e-05,9.2796e-07,4.5473e-08,0,1,1548,4.1946e-11,124.91,122.71,0.53972
1.0464e-06,1.3412e-06,-2.4874e-06,-0.005059,0.0012309,-8.5434e-06,-1.5679e-05,-4.9835e-06,-6.5007e-08,0,1,18,9.3732e-11,125.81,123.33,0.53972
2.5398e-06,3.2553e-06,-6.0374e-06,0.0016377,-0.00094594,1.1694e-06,-2.6316e-05,1.8726e-05,-7.5254e-09,0,1,1592,3.6123e-10,126.93,121.78,0.53972
1.524e-06,1.9534e-06,-3.6228e-06,-0.0048291,0.0015418,-6.7472e-06,-2.7372e-05,-6.4609e-07,-8.4504e-08,0,1,503,2.5959e-10,126.78,122.85,0.53972
2.4203e-06,3.1022e-06,-5.7534e-06,-0.0034093,0.00072416,-5.0795e-06,-5.2794e-05,-2.4172e-06,-1.7033e-07,0,1,1113,9.672e-10,127.8,123.2,0.53972
1.8343e-06,2.3511e-06,-4.3605e-06,0.00052881,-0.00060324,-9.3898e-07,-7.2988e-05,6.6248e-05,3.7043e-08,0,1,19,3.3645e-09,129.66,123.32,0.53972
2.5772e-05,4.8546e-05,3.1293e-05,-0.0010057,0.00019677,1.7274e-06,-5.7047e-05,-3.9062e-05,-3.1771e-07,0,1,773,1.6553e-09,130.43,122.57,0.53972
-5.3828e-05,-0.00017899,-8.3781e-05,-0.0016527,0.00079715,1.2996e-06,5.3576e-05,-2.5227e-05,-3.6671e-08,0,1,236,1.2143e-09,139.01,123.5,0.53972
-5.3814e-05,-0.00017909,-8.3458e-05,-0.0010627,0.00046223,9.3699e-07,-3.4826e-06,9.3441e-07,-2.6863e-08,0,1,2281,4.5025e-12,137.99,123.01,0.53972
-0.00030471,-6.0544e-05,0.00011745,-0.00083594,0.00015458,6.1967e-07,2.7384e-06,-2.4686e-07,-2.3782e-08,0,1,989,2.6179e-12,140.85,123.32,0.53972
-0.00011107,0.00061161,-0.0015684,-0.0020318,0.0064863,-4.3731e-06,0.0059217,-0.018112,1.0178e-07,0,1,1044,0.00012574,142.78,123.25,0.53972
-0.00030463,-6.0484e-05,0.00011745,0.0012965,-0.0004195,6.5559e-07,-2.875e-05,8.8604e-06,-2.2569e-08,0,1,506,3.134e-10,143.78,122.56,0.53972
1.103e-05,5.4649e-06,-2.5157e-06,-0.00020244,0.00038381,-4.5006e-08,4.3519e-05,-8.7232e-05,1.0719e-09,0,1,744,3.2909e-09,115.16,124.03,0.53972
1.1098e-05,5.4985e-06,-2.5311e-06,-0.0026009,0.0052069,-5.9794e-08,9.597e-06,-1.9568e-05,-3.2351e-10,0,1,1341,1.6449e-10,116.42,124.44,0.53972
6.0558e-06,3.6017e-06,-4.44e-06,0.0027974,-0.0045319,4.4602e-07,-2.4754e-05,4.1545e-05,-3.856e-10,0,1,101,8.0988e-10,115.44,126.07,0.53972
5.5331e-06,3.2908e-06,-4.0568e-06,-0.0030458,0.0049503,-4.3082e-07,1.5935e-05,-2.724e-05,-1.2132e-09,0,1,2017,3.4487e-10,116.96,125.66,0.53972
1.1261e-05,5.5794e-06,-2.5684e-06,0.0024148,-0.0048384,4.804e-08,-9.3507e-07,2.1817e-06,4.9785e-10,0,1,1553,1.951e-12,117.6,124.58,0.53972
5.4513e-06,3.2421e-06,-3.9968e-06,-0.0016115,0.0025698,-3.9143e-07,4.1425e-05,-6.8459e-05,3.7629e-09,0,1,1090,2.2171e-09,119.26,125.93,0.53972
6.0588e-06,3.6035e-06,-4.4423e-06,0.0029279,-0.0047447,4.6035e-07,-2.1578e-05,3.6298e-05,-1.0736e-10,0,1,1533,6.1747e-10,118.31,125.43,0.53972
0.0001968,9.7506e-05,-4.4885e-05,0.00050691,0.0062628,-2.8263e-06,-2.9675e-05,-0.00059998,8.0574e-08,0,1,2006,1.2496e-07,119.62,124.89,0.53972
0.00096411,0.00077076,-0.0017959,0.0060075,0.0043459,3.8362e-05,-0.0091655,-0.0064971,-2.8792e-06,0,1,630,4.3707e-05,120.36,125.7,0.53972
-7.3013e-05,-7.345e-05,6.6645e-05,-0.0067324,0.015686,-7.3774e-05,0.0013398,-0.00043635,1.9503e-06,0,1,1831,6.8752e-07,120.88,124.75,0.53972
9.569e-06,7.65e-06,-1.7825e-05,0.0021506,0.0016701,1.4509e-05,-5.6885e-05,-4.3907e-05,-3.6469e-07,0,1,2088,1.7882e-09,121.73,125.42,0.53972
4.7562e-06,4.7847e-06,-4.3414e-06,-0.003785,0.0042837,1.5482e-06,-2.1263e-05,2.8058e-05,2.7222e-08,0,1,265,4.2916e-10,121.87,124.3,0.53972
4.9618e-06,4.9916e-06,-4.5291e-06,0.00022583,-0.00062598,-9.0898e-07,-2.9497e-06,-1.1043e-05,-5.5678e-08,0,1,2132,4.5245e-11,123.84,124.42,0.53972
4.9028e-06,4.9322e-06,-4.4753e-06,-0.00014396,0.0012419,3.1885e-06,2.2168e-06,1.4587e-05,6.6169e-08,0,1,2475,7.5382e-11,122.78,124.88,0.53972
7.8997e-06,6.3154e-06,-1.4716e-05,0.0040388,-0.00078658,1.3016e-05,-6.6372e-05,1.6577e-05,-2.1219e-07,0,1,1134,1.6206e-09,122.97,125.95,0.53972
8.3398e-06,6.6673e-06,-1.5536e-05,0.0056558,-0.00066635,1.7947e-05,-3.3377e-05,4.9393e-06,-1.2123e-07,0,1,2009,3.9422e-10,123.97,125.49,0.53972
7.7627e-07,9.9498e-07,-1.8453e-06,-8.0354e-05,8.9843e-05,-1.4413e-06,3.0532e-05,2.2211e-05,1.7837e-07,0,1,812,4.9365e-10,125.71,124.41,0.53972
-5.3255e-05,0.00020367,-0.000289,-8.131e-05,8.8428e-05,-1.1356e-06,3.0548e-05,2.2231e-05,1.6492e-07,0,1,511,4.9429e-10,125.69,125.49,0.53972
1.4174e-06,1.8167e-06,-3.3693e-06,0.00084938,-0.0022778,-5.2013e-06,-4.9044e-06,-2.6691e-06,-2.3852e-08,0,1,1223,1.0796e-11,126.75,123.93,0.53972
